"路名","段數","專案編號","GPS_X","GPS_Y","車道","里程","IRI","PCI"
"高鐵北路","二段","C","121.218766000","25.017271000","3","880","1.96000","81.00000"
"高鐵北路","二段","C","121.218633000","25.017137000","3","860","2.52000","82.00000"
"高鐵北路","二段","C","121.218500000","25.017003000","3","840","4.79000","79.00000"
"高鐵北路","一段","C","121.218410000","25.016911000","3","820","1.19000","81.00000"
"高鐵北路","一段","C","121.218276000","25.016778000","3","800","1.91000","79.00000"
"高鐵北路","一段","C","121.218141000","25.016646000","3","780","3.02000","79.00000"
"高鐵北路","一段","C","121.218006000","25.016514000","3","760","3.58000","80.00000"
"高鐵北路","一段","C","121.217859000","25.016394000","3","740","3.33000","81.00000"
"高鐵北路","一段","C","121.217701000","25.016285000","3","720","5.38000","80.00000"
"高鐵北路","一段","C","121.217542000","25.016178000","3","700","4.32000","80.00000"
"高鐵北路","一段","C","121.217374000","25.016083000","3","680","4.62000","81.00000"
"高鐵北路","一段","C","121.217198000","25.016001000","3","660","5.81000","81.00000"
"高鐵北路","一段","C","121.217017000","25.015926000","3","640","3.43000","80.00000"
"高鐵北路","一段","C","121.216837000","25.015851000","3","620","3.16000","81.00000"
"高鐵北路","一段","C","121.216650000","25.015790000","3","600","3.10000","81.00000"
"高鐵北路","一段","C","121.216464000","25.015729000","3","580","3.28000","81.00000"
"高鐵北路","一段","C","121.216285000","25.015652000","3","560","3.17000","82.00000"
"高鐵北路","一段","C","121.216111000","25.015564000","3","540","4.87000","81.00000"
"高鐵北路","一段","C","121.215946000","25.015466000","3","520","3.63000","82.00000"
"高鐵北路","一段","C","121.215788000","25.015357000","3","500","2.87000","82.00000"
"高鐵北路","一段","C","121.215624000","25.015256000","3","480","2.27000","82.00000"
"高鐵北路","一段","C","121.215474000","25.015139000","3","460","3.52000","82.00000"
"高鐵北路","一段","C","121.215339000","25.015006000","3","440","2.86000","81.00000"
"高鐵北路","一段","C","121.215206000","25.014872000","3","420","1.70000","81.00000"
"高鐵北路","一段","C","121.215074000","25.014738000","3","400","2.30000","82.00000"
"高鐵北路","一段","C","121.214941000","25.014604000","3","380","3.20000","81.00000"
"高鐵北路","一段","C","121.214808000","25.014470000","3","360","2.10000","81.00000"
"高鐵北路","一段","C","121.214675000","25.014336000","3","340","1.80000","81.00000"
"高鐵北路","一段","C","121.214543000","25.014202000","3","320","2.30000","81.00000"
"高鐵北路","一段","C","121.214410000","25.014068000","3","300","3.20000","81.00000"
"高鐵北路","一段","C","121.214277000","25.013934000","3","280","1.20000","82.00000"
"高鐵北路","一段","C","121.214145000","25.013800000","3","260","1.80000","81.00000"
"高鐵北路","一段","C","121.214012000","25.013666000","3","240","2.20000","82.00000"
"高鐵北路","一段","C","121.213879000","25.013531000","3","220","1.70000","81.00000"
"高鐵北路","一段","C","121.213746000","25.013397000","3","200","4.27000","81.00000"
"高鐵北路","一段","C","121.213614000","25.013263000","3","180","3.39000","81.00000"
"高鐵北路","一段","C","121.213481000","25.013129000","3","160","3.94000","80.00000"
"高鐵北路","一段","C","121.213348000","25.012995000","3","140","2.09000","82.00000"
"高鐵北路","一段","C","121.213216000","25.012861000","3","120","3.08000","81.00000"
"高鐵北路","一段","C","121.213083000","25.012727000","3","100","2.44000","81.00000"
"高鐵北路","一段","C","121.212950000","25.012593000","3","80","2.83000","80.00000"
"高鐵北路","一段","C","121.212816000","25.012460000","3","60","3.06000","82.00000"
"高鐵北路","一段","C","121.212682000","25.012327000","3","40","3.21000","81.00000"
"高鐵北路","一段","C","121.212547000","25.012195000","3","20","2.73000","82.00000"
"高鐵北路","一段","C","121.212413000","25.012062000","3","0","3.08000","81.00000"
"高鐵北路","一段","CA","121.217970000","25.016311000","1","740","2.95000","79.00000"
"高鐵北路","一段","CA","121.217881000","25.016149000","1","720","1.72000","74.00000"
"高鐵北路","一段","CA","121.217806000","25.015983000","1","700","1.74000","73.00000"
"高鐵北路","一段","CA","121.217748000","25.015810000","1","680","1.07000","71.00000"
"高鐵北路","一段","CA","121.217704000","25.015634000","1","660","1.36000","80.00000"
"高鐵北路","一段","CA","121.217672000","25.015456000","1","640","2.15000","78.00000"
"高鐵北路","一段","CA","121.217651000","25.015277000","1","620","1.64000","80.00000"
"高鐵北路","一段","CA","121.217632000","25.015097000","1","600","2.26000","78.00000"
"高鐵北路","一段","CA","121.217610000","25.014918000","1","580","1.40000","78.00000"
"高鐵北路","一段","CA","121.217563000","25.014742000","1","560","2.50000","81.00000"
"高鐵北路","一段","CA","121.217480000","25.014579000","1","540","1.78000","80.00000"
"高鐵北路","一段","CA","121.217390000","25.014418000","1","520","2.91000","79.00000"
"高鐵北路","一段","CA","121.217294000","25.014260000","1","500",NULL,"79.00000"
"高鐵南路","二段","B","121.202870000","25.000855000","3","0","2.97000","78.00000"
"高鐵南路","二段","B","121.203001000","25.000990000","3","20","1.23000","77.00000"
"高鐵南路","二段","B","121.203133000","25.001125000","3","40","1.90000","78.00000"
"高鐵南路","二段","B","121.203266000","25.001259000","3","60","1.87000","79.00000"
"高鐵南路","二段","B","121.203400000","25.001392000","3","80","1.70000","78.00000"
"高鐵南路","二段","B","121.203534000","25.001525000","3","100","2.00000","79.00000"
"高鐵南路","二段","B","121.203668000","25.001658000","3","120","2.11000","78.00000"
"高鐵南路","二段","B","121.203802000","25.001791000","3","140","2.94000","77.00000"
"高鐵南路","二段","B","121.203936000","25.001924000","3","160","2.07000","78.00000"
"高鐵南路","二段","B","121.204071000","25.002056000","3","180","3.15000","77.00000"
"高鐵南路","二段","B","121.204205000","25.002189000","3","200","5.53000","78.00000"
"高鐵南路","二段","B","121.204338000","25.002323000","3","220","3.86000","78.00000"
"高鐵南路","二段","B","121.204469000","25.002459000","3","240","2.19000","78.00000"
"高鐵南路","二段","B","121.204599000","25.002594000","3","260","1.10000","78.00000"
"高鐵南路","二段","B","121.204730000","25.002730000","3","280","6.00000","78.00000"
"高鐵南路","二段","B","121.204862000","25.002865000","3","300","7.54000","79.00000"
"高鐵南路","二段","B","121.204996000","25.002998000","3","320","3.18000","80.00000"
"高鐵南路","二段","B","121.205130000","25.003131000","3","340","2.87000","79.00000"
"高鐵南路","二段","B","121.205264000","25.003264000","3","360","2.16000","77.00000"
"高鐵南路","二段","B","121.205398000","25.003397000","3","380","1.59000","76.00000"
"高鐵南路","二段","B","121.205531000","25.003531000","3","400","1.96000","79.00000"
"高鐵南路","二段","B","121.205665000","25.003664000","3","420","2.11000","78.00000"
"高鐵南路","二段","B","121.205799000","25.003797000","3","440","1.84000","78.00000"
"高鐵南路","二段","B","121.205933000","25.003930000","3","460","1.71000","77.00000"
"高鐵南路","二段","B","121.206066000","25.004063000","3","480","3.48000","77.00000"
"高鐵南路","二段","B","121.206200000","25.004197000","3","500","4.05000","78.00000"
"高鐵南路","二段","B","121.206335000","25.004329000","3","520","1.87000","77.00000"
"高鐵南路","二段","B","121.206469000","25.004462000","3","540","2.09000","78.00000"
"高鐵南路","二段","B","121.206603000","25.004595000","3","560","2.30000","79.00000"
"高鐵南路","二段","B","121.206738000","25.004727000","3","580","1.86000","77.00000"
"高鐵南路","二段","B","121.206872000","25.004860000","3","600","2.90000","78.00000"
"高鐵南路","二段","B","121.207007000","25.004993000","3","620","3.68000","79.00000"
"高鐵南路","二段","B","121.207141000","25.005125000","3","640","3.59000","78.00000"
"高鐵南路","二段","B","121.207275000","25.005258000","3","660","2.85000","79.00000"
"高鐵南路","二段","B","121.207410000","25.005391000","3","680","4.11000","78.00000"
"高鐵南路","二段","B","121.207544000","25.005523000","3","700","3.68000","79.00000"
"高鐵南路","二段","B","121.207679000","25.005656000","3","720","3.03000","78.00000"
"高鐵南路","二段","B","121.207813000","25.005789000","3","740","3.85000","77.00000"
"高鐵南路","二段","B","121.207944000","25.005924000","3","760",NULL,"79.00000"
"高鐵南路","二段","B","121.202810000","25.000902000","1","0","2.74000","78.00000"
"高鐵南路","二段","B","121.202941000","25.001038000","1","20","2.70000","77.00000"
"高鐵南路","二段","B","121.203073000","25.001172000","1","40","3.19000","78.00000"
"高鐵南路","二段","B","121.203206000","25.001307000","1","60","3.31000","79.00000"
"高鐵南路","二段","B","121.203340000","25.001440000","1","80","3.69000","78.00000"
"高鐵南路","二段","B","121.203474000","25.001572000","1","100","3.37000","79.00000"
"高鐵南路","二段","B","121.203608000","25.001705000","1","120","2.81000","78.00000"
"高鐵南路","二段","B","121.203742000","25.001838000","1","140","3.08000","77.00000"
"高鐵南路","二段","B","121.203877000","25.001971000","1","160","5.56000","78.00000"
"高鐵南路","二段","B","121.204011000","25.002104000","1","180","6.73000","77.00000"
"高鐵南路","二段","B","121.204145000","25.002236000","1","200","6.82000","78.00000"
"高鐵南路","二段","B","121.204279000","25.002370000","1","220","3.50000","78.00000"
"高鐵南路","二段","B","121.204409000","25.002506000","1","240","2.77000","78.00000"
"高鐵南路","二段","B","121.204540000","25.002642000","1","260","2.86000","78.00000"
"高鐵南路","二段","B","121.204670000","25.002778000","1","280","3.32000","78.00000"
"高鐵南路","二段","B","121.204802000","25.002912000","1","300","2.89000","79.00000"
"高鐵南路","二段","B","121.204936000","25.003045000","1","320","2.12000","80.00000"
"高鐵南路","二段","B","121.205070000","25.003178000","1","340","2.20000","79.00000"
"高鐵南路","二段","B","121.205204000","25.003312000","1","360","2.50000","77.00000"
"高鐵南路","二段","B","121.205338000","25.003445000","1","380","3.25000","76.00000"
"高鐵南路","二段","B","121.205471000","25.003578000","1","400","7.22000","79.00000"
"高鐵南路","二段","B","121.205605000","25.003711000","1","420","2.11000","78.00000"
"高鐵南路","二段","B","121.205739000","25.003844000","1","440","2.58000","78.00000"
"高鐵南路","二段","B","121.205873000","25.003977000","1","460","2.04000","77.00000"
"高鐵南路","二段","B","121.206007000","25.004111000","1","480","8.14000","77.00000"
"高鐵南路","二段","B","121.206140000","25.004244000","1","500","3.92000","78.00000"
"高鐵南路","二段","B","121.206275000","25.004377000","1","520","3.74000","77.00000"
"高鐵南路","二段","B","121.206409000","25.004509000","1","540","2.93000","78.00000"
"高鐵南路","二段","B","121.206544000","25.004642000","1","560","2.64000","79.00000"
"高鐵南路","二段","B","121.206678000","25.004775000","1","580","3.42000","77.00000"
"高鐵南路","二段","B","121.206812000","25.004907000","1","600","2.81000","78.00000"
"高鐵南路","二段","B","121.206947000","25.005040000","1","620","2.79000","79.00000"
"高鐵南路","二段","B","121.207081000","25.005173000","1","640","2.22000","78.00000"
"高鐵南路","二段","B","121.207216000","25.005305000","1","660","3.42000","79.00000"
"高鐵南路","二段","B","121.207350000","25.005438000","1","680","2.94000","78.00000"
"高鐵南路","二段","B","121.207484000","25.005571000","1","700","3.77000","79.00000"
"高鐵南路","二段","B","121.207619000","25.005703000","1","720","3.48000","78.00000"
"高鐵南路","二段","B","121.207753000","25.005836000","1","740","2.19000","77.00000"
"高鐵南路","二段","B","121.207884000","25.005972000","1","760","1.79000","79.00000"
"高鐵南路","二段","B","121.202900000","25.000831000","4","0","2.00000","78.00000"
"高鐵南路","二段","B","121.203031000","25.000967000","4","20","1.95000","77.00000"
"高鐵南路","二段","B","121.203163000","25.001101000","4","40","1.68000","78.00000"
"高鐵南路","二段","B","121.203296000","25.001236000","4","60","1.59000","79.00000"
"高鐵南路","二段","B","121.203430000","25.001369000","4","80","1.10000","78.00000"
"高鐵南路","二段","B","121.203564000","25.001502000","4","100","1.85000","79.00000"
"高鐵南路","二段","B","121.203698000","25.001634000","4","120","2.54000","78.00000"
"高鐵南路","二段","B","121.203832000","25.001767000","4","140","2.35000","77.00000"
"高鐵南路","二段","B","121.203966000","25.001900000","4","160","2.63000","78.00000"
"高鐵南路","二段","B","121.204101000","25.002033000","4","180","5.27000","77.00000"
"高鐵南路","二段","B","121.204235000","25.002165000","4","200","2.83000","78.00000"
"高鐵南路","二段","B","121.204368000","25.002299000","4","220","1.44000","78.00000"
"高鐵南路","二段","B","121.204499000","25.002435000","4","240","1.83000","78.00000"
"高鐵南路","二段","B","121.204629000","25.002571000","4","260","1.50000","78.00000"
"高鐵南路","二段","B","121.204760000","25.002707000","4","280","7.53000","78.00000"
"高鐵南路","二段","B","121.204892000","25.002841000","4","300","6.91000","79.00000"
"高鐵南路","二段","B","121.205026000","25.002974000","4","320","3.53000","80.00000"
"高鐵南路","二段","B","121.205160000","25.003107000","4","340","3.75000","79.00000"
"高鐵南路","二段","B","121.205294000","25.003241000","4","360","2.17000","77.00000"
"高鐵南路","二段","B","121.205428000","25.003374000","4","380","1.55000","76.00000"
"高鐵南路","二段","B","121.205561000","25.003507000","4","400","2.28000","79.00000"
"高鐵南路","二段","B","121.205695000","25.003640000","4","420","3.38000","78.00000"
"高鐵南路","二段","B","121.205829000","25.003773000","4","440","1.64000","78.00000"
"高鐵南路","二段","B","121.205963000","25.003907000","4","460","1.25000","77.00000"
"高鐵南路","二段","B","121.206096000","25.004040000","4","480","2.83000","77.00000"
"高鐵南路","二段","B","121.206230000","25.004173000","4","500","2.10000","78.00000"
"高鐵南路","二段","B","121.206365000","25.004306000","4","520","2.22000","77.00000"
"高鐵南路","二段","B","121.206499000","25.004438000","4","540","2.79000","78.00000"
"高鐵南路","二段","B","121.206633000","25.004571000","4","560","1.74000","79.00000"
"高鐵南路","二段","B","121.206768000","25.004704000","4","580","2.64000","77.00000"
"高鐵南路","二段","B","121.206902000","25.004836000","4","600","2.53000","78.00000"
"高鐵南路","二段","B","121.207037000","25.004969000","4","620","4.43000","79.00000"
"高鐵南路","二段","B","121.207171000","25.005102000","4","640","2.44000","78.00000"
"高鐵南路","二段","B","121.207305000","25.005234000","4","660","1.31000","79.00000"
"高鐵南路","二段","B","121.207440000","25.005367000","4","680","1.40000","78.00000"
"高鐵南路","二段","B","121.207574000","25.005500000","4","700","3.65000","79.00000"
"高鐵南路","二段","B","121.207709000","25.005632000","4","720","5.50000","78.00000"
"高鐵南路","二段","B","121.207843000","25.005765000","4","740","3.67000","77.00000"
"高鐵南路","二段","B","121.207974000","25.005901000","4","760",NULL,"79.00000"
"高鐵南路","一段","B","121.207965000","25.006053000","1","780","1.50000","78.00000"
"高鐵南路","一段","B","121.208097000","25.006188000","1","800","2.15000","77.00000"
"高鐵南路","一段","B","121.208231000","25.006321000","1","820","1.83000","79.00000"
"高鐵南路","一段","B","121.208365000","25.006454000","1","840","2.44000","76.00000"
"高鐵南路","一段","B","121.208499000","25.006587000","1","860","3.05000","79.00000"
"高鐵南路","一段","B","121.208633000","25.006720000","1","880","3.81000","78.00000"
"高鐵南路","一段","B","121.208767000","25.006852000","1","900","2.59000","78.00000"
"高鐵南路","一段","B","121.208901000","25.006985000","1","920","3.43000","78.00000"
"高鐵南路","一段","B","121.209035000","25.007118000","1","940","6.67000","78.00000"
"高鐵南路","一段","B","121.209170000","25.007251000","1","960","2.60000","77.00000"
"高鐵南路","一段","B","121.209302000","25.007385000","1","980","1.35000","78.00000"
"高鐵南路","一段","B","121.209435000","25.007519000","1","1000","2.28000","78.00000"
"高鐵南路","一段","B","121.209568000","25.007654000","1","1020","3.38000","77.00000"
"高鐵南路","一段","B","121.209700000","25.007788000","1","1040","2.96000","78.00000"
"高鐵南路","一段","B","121.209833000","25.007922000","1","1060","2.97000","77.00000"
"高鐵南路","一段","B","121.209965000","25.008056000","1","1080","2.52000","79.00000"
"高鐵南路","一段","B","121.210098000","25.008190000","1","1100","1.73000","78.00000"
"高鐵南路","一段","B","121.210233000","25.008323000","1","1120","1.80000","77.00000"
"高鐵南路","一段","B","121.210368000","25.008455000","1","1140","2.04000","77.00000"
"高鐵南路","一段","B","121.210505000","25.008585000","1","1160","2.52000","78.00000"
"高鐵南路","一段","B","121.210642000","25.008716000","1","1180","4.00000","79.00000"
"高鐵南路","一段","B","121.210779000","25.008846000","1","1200","6.84000","77.00000"
"高鐵南路","一段","B","121.210915000","25.008977000","1","1220","5.47000","78.00000"
"高鐵南路","一段","B","121.211051000","25.009108000","1","1240","3.76000","79.00000"
"高鐵南路","一段","B","121.211188000","25.009239000","1","1260","2.84000","77.00000"
"高鐵南路","一段","B","121.211324000","25.009370000","1","1280","3.64000","79.00000"
"高鐵南路","一段","B","121.211457000","25.009504000","1","1300","5.00000","78.00000"
"高鐵南路","一段","B","121.211589000","25.009639000","1","1320","3.23000","77.00000"
"高鐵南路","一段","B","121.208025000","25.006006000","3","780","3.67000","78.00000"
"高鐵南路","一段","B","121.208157000","25.006141000","3","800","1.87000","77.00000"
"高鐵南路","一段","B","121.208291000","25.006274000","3","820","2.73000","79.00000"
"高鐵南路","一段","B","121.208425000","25.006407000","3","840","3.31000","76.00000"
"高鐵南路","一段","B","121.208559000","25.006539000","3","860","3.10000","79.00000"
"高鐵南路","一段","B","121.208693000","25.006672000","3","880","3.04000","78.00000"
"高鐵南路","一段","B","121.208827000","25.006805000","3","900","5.66000","78.00000"
"高鐵南路","一段","B","121.208961000","25.006938000","3","920","4.97000","78.00000"
"高鐵南路","一段","B","121.209096000","25.007071000","3","940","7.44000","78.00000"
"高鐵南路","一段","B","121.209230000","25.007204000","3","960","1.78000","77.00000"
"高鐵南路","一段","B","121.209362000","25.007338000","3","980","1.81000","78.00000"
"高鐵南路","一段","B","121.209495000","25.007472000","3","1000","2.08000","78.00000"
"高鐵南路","一段","B","121.209628000","25.007606000","3","1020","2.66000","77.00000"
"高鐵南路","一段","B","121.209760000","25.007741000","3","1040","1.07000","78.00000"
"高鐵南路","一段","B","121.209893000","25.007875000","3","1060","2.71000","77.00000"
"高鐵南路","一段","B","121.210026000","25.008009000","3","1080","1.30000","79.00000"
"高鐵南路","一段","B","121.210159000","25.008143000","3","1100","2.40000","78.00000"
"高鐵南路","一段","B","121.210293000","25.008276000","3","1120","2.36000","77.00000"
"高鐵南路","一段","B","121.210428000","25.008407000","3","1140","2.33000","77.00000"
"高鐵南路","一段","B","121.210565000","25.008538000","3","1160","1.57000","78.00000"
"高鐵南路","一段","B","121.210702000","25.008668000","3","1180","2.92000","79.00000"
"高鐵南路","一段","B","121.210839000","25.008799000","3","1200","3.30000","77.00000"
"高鐵南路","一段","B","121.210975000","25.008930000","3","1220","8.69000","78.00000"
"高鐵南路","一段","B","121.211112000","25.009061000","3","1240","6.09000","79.00000"
"高鐵南路","一段","B","121.211248000","25.009192000","3","1260","4.27000","77.00000"
"高鐵南路","一段","B","121.211384000","25.009323000","3","1280","5.74000","79.00000"
"高鐵南路","一段","B","121.211517000","25.009457000","3","1300","4.71000","78.00000"
"高鐵南路","一段","B","121.211649000","25.009592000","3","1320","3.52000","77.00000"
"高鐵南路","一段","B","121.211807000","25.009699000","3","1340","3.07000","77.00000"
"高鐵南路","一段","B","121.211972000","25.009800000","3","1360","3.57000","78.00000"
"高鐵南路","一段","B","121.212136000","25.009901000","3","1380","3.27000","80.00000"
"高鐵南路","一段","B","121.212313000","25.009982000","3","1400","2.82000","77.00000"
"高鐵南路","一段","B","121.212498000","25.010045000","3","1420","3.49000","78.00000"
"高鐵南路","一段","B","121.212689000","25.010092000","3","1440","3.02000","79.00000"
"高鐵南路","一段","B","121.212883000","25.010129000","3","1460","3.13000","78.00000"
"高鐵南路","一段","B","121.213073000","25.010182000","3","1480","3.01000","77.00000"
"高鐵南路","一段","B","121.213255000","25.010252000","3","1500","3.17000","79.00000"
"高鐵南路","一段","B","121.213431000","25.010336000","3","1520","2.98000","77.00000"
"高鐵南路","一段","B","121.208055000","25.005982000","4","780","2.46000","78.00000"
"高鐵南路","一段","B","121.208187000","25.006117000","4","800","3.94000","77.00000"
"高鐵南路","一段","B","121.208321000","25.006250000","4","820","3.25000","79.00000"
"高鐵南路","一段","B","121.208455000","25.006383000","4","840","5.94000","76.00000"
"高鐵南路","一段","B","121.208589000","25.006516000","4","860","3.60000","79.00000"
"高鐵南路","一段","B","121.208723000","25.006649000","4","880","2.99000","78.00000"
"高鐵南路","一段","B","121.208857000","25.006782000","4","900","4.16000","78.00000"
"高鐵南路","一段","B","121.208991000","25.006915000","4","920","4.55000","78.00000"
"高鐵南路","一段","B","121.209126000","25.007048000","4","940","6.42000","78.00000"
"高鐵南路","一段","B","121.209260000","25.007180000","4","960","2.91000","77.00000"
"高鐵南路","一段","B","121.209392000","25.007315000","4","980","3.73000","78.00000"
"高鐵南路","一段","B","121.209525000","25.007449000","4","1000","2.87000","78.00000"
"高鐵南路","一段","B","121.209658000","25.007583000","4","1020","2.94000","77.00000"
"高鐵南路","一段","B","121.209790000","25.007717000","4","1040","3.96000","78.00000"
"高鐵南路","一段","B","121.209923000","25.007851000","4","1060","5.76000","77.00000"
"高鐵南路","一段","B","121.210056000","25.007985000","4","1080","3.71000","79.00000"
"高鐵南路","一段","B","121.210189000","25.008119000","4","1100","6.02000","78.00000"
"高鐵南路","一段","B","121.210323000","25.008252000","4","1120","3.92000","77.00000"
"高鐵南路","一段","B","121.210458000","25.008384000","4","1140","3.67000","77.00000"
"高鐵南路","一段","B","121.210595000","25.008514000","4","1160","2.07000","78.00000"
"高鐵南路","一段","B","121.210732000","25.008645000","4","1180","9.16000","79.00000"
"高鐵南路","一段","B","121.210869000","25.008775000","4","1200","4.93000","77.00000"
"高鐵南路","一段","B","121.211005000","25.008906000","4","1220","3.75000","78.00000"
"高鐵南路","一段","B","121.211142000","25.009037000","4","1240","1.25000","79.00000"
"高鐵南路","一段","B","121.211278000","25.009169000","4","1260","2.32000","77.00000"
"高鐵南路","一段","B","121.211414000","25.009300000","4","1280","1.98000","79.00000"
"高鐵南路","一段","B","121.211547000","25.009434000","4","1300","1.82000","78.00000"
"高鐵南路","一段","B","121.211679000","25.009568000","4","1320","2.63000","77.00000"
"高鐵南路","一段","B","121.211838000","25.009674000","4","1340","2.72000","77.00000"
"高鐵南路","一段","B","121.212003000","25.009775000","4","1360","1.69000","78.00000"
"高鐵南路","一段","B","121.212167000","25.009876000","4","1380","2.21000","80.00000"
"高鐵南路","一段","B","121.212345000","25.009956000","4","1400","3.04000","77.00000"
"高鐵南路","一段","B","121.212531000","25.010016000","4","1420","3.32000","78.00000"
"高鐵南路","一段","B","121.212723000","25.010062000","4","1440","2.58000","79.00000"
"高鐵南路","一段","B","121.212917000","25.010100000","4","1460","3.56000","78.00000"
"高鐵南路","一段","B","121.213105000","25.010155000","4","1480","1.95000","77.00000"
"高鐵南路","一段","B","121.213287000","25.010226000","4","1500","3.19000","79.00000"
"高鐵南路","一段","B","121.213463000","25.010310000","4","1520","3.31000","77.00000"
"高鐵南路","一段","BA","121.211751000","25.009767000","2","0","1.56000","62.00000"
"高鐵南路","一段","BA","121.211856000","25.009920000","2","20","2.45000","60.00000"
"高鐵南路","一段","BA","121.211950000","25.010079000","2","40","1.47000","61.00000"
"高鐵南路","一段","BA","121.212025000","25.010245000","2","60","1.25000","61.00000"
"高鐵南路","一段","BA","121.212076000","25.010419000","2","80","2.00000","61.00000"
"高鐵南路","一段","BA","121.212113000","25.010596000","2","100","2.02000","60.00000"
"高鐵南路","一段","BA","121.212127000","25.010776000","2","120","1.17000","61.00000"
"高鐵南路","一段","BA","121.212147000","25.010956000","2","140","2.25000","60.00000"
"高鐵南路","一段","BA","121.212175000","25.011134000","2","160","3.46000","61.00000"
"高鐵南路","一段","BA","121.212232000","25.011307000","2","180","2.19000","61.00000"
"高鐵南路","一段","BA","121.212301000","25.011476000","2","200","3.04000","60.00000"
"高鐵南路","一段","BA","121.212392000","25.011636000","2","220",NULL,"71.00000"
"高鐵南路","一段","BA","121.211717000","25.009786000","1","0","1.72000","62.00000"
"高鐵南路","一段","BA","121.211823000","25.009939000","1","20","1.95000","60.00000"
"高鐵南路","一段","BA","121.211916000","25.010098000","1","40","1.89000","61.00000"
"高鐵南路","一段","BA","121.211990000","25.010265000","1","60","1.03000","61.00000"
"高鐵南路","一段","BA","121.212041000","25.010439000","1","80","2.43000","61.00000"
"高鐵南路","一段","BA","121.212074000","25.010616000","1","100","3.02000","60.00000"
"高鐵南路","一段","BA","121.212090000","25.010796000","1","120","1.71000","61.00000"
"高鐵南路","一段","BA","121.212109000","25.010976000","1","140","1.95000","60.00000"
"高鐵南路","一段","BA","121.212140000","25.011154000","1","160","2.51000","61.00000"
"高鐵南路","一段","BA","121.212198000","25.011326000","1","180","3.39000","61.00000"
"高鐵南路","一段","BA","121.212267000","25.011495000","1","200","3.50000","60.00000"
"高鐵南路","一段","BA","121.212358000","25.011655000","1","220",NULL,"71.00000"
"高鐵北路","一段","CX","121.212523000","25.011935000","1","0","3.25000","59.00000"
"高鐵北路","一段","CX","121.212650000","25.012074000","1","20","2.32000","59.00000"
"高鐵北路","一段","CX","121.212782000","25.012208000","1","40","1.83000","59.00000"
"高鐵北路","一段","CX","121.212916000","25.012342000","1","60","3.02000","60.00000"
"高鐵北路","一段","CX","121.213049000","25.012475000","1","80","3.34000","59.00000"
"高鐵北路","一段","CX","121.213183000","25.012608000","1","100","1.67000","60.00000"
"高鐵北路","一段","CX","121.213317000","25.012742000","1","120","1.98000","60.00000"
"高鐵北路","一段","CX","121.213451000","25.012875000","1","140","1.74000","59.00000"
"高鐵北路","一段","CX","121.213585000","25.013008000","1","160","2.34000","59.00000"
"高鐵北路","一段","CX","121.213719000","25.013141000","1","180","1.83000","60.00000"
"高鐵北路","一段","CX","121.213853000","25.013274000","1","200","2.65000","60.00000"
"高鐵北路","一段","CX","121.213986000","25.013407000","1","220","2.63000","59.00000"
"高鐵北路","一段","CX","121.214120000","25.013540000","1","240","3.48000","60.00000"
"高鐵北路","一段","CX","121.214254000","25.013673000","1","260","3.49000","59.00000"
"高鐵北路","一段","CX","121.214388000","25.013806000","1","280","2.79000","59.00000"
"高鐵北路","一段","CX","121.214522000","25.013939000","1","300","2.59000","60.00000"
"高鐵北路","一段","CX","121.214656000","25.014072000","1","320","1.95000","60.00000"
"高鐵北路","一段","CX","121.214790000","25.014206000","1","340","1.76000","59.00000"
"高鐵北路","一段","CX","121.214924000","25.014339000","1","360","1.87000","59.00000"
"高鐵北路","一段","CX","121.215058000","25.014472000","1","380","2.83000","59.00000"
"高鐵北路","一段","CX","121.215192000","25.014604000","1","400","3.14000","60.00000"
"高鐵北路","一段","CX","121.215331000","25.014734000","1","420","3.31000","59.00000"
"高鐵北路","一段","CX","121.215472000","25.014860000","1","440","3.57000","59.00000"
"高鐵北路","一段","CX","121.215641000","25.014953000","1","460","3.53000","59.00000"
"高鐵北路","一段","CX","121.215830000","25.015004000","1","480","3.17000","58.00000"
"高鐵北路","一段","CX","121.216026000","25.014994000","1","500","3.71000","59.00000"
"高鐵北路","一段","CX","121.216206000","25.014921000","1","520","2.78000","60.00000"
"高鐵北路","一段","CX","121.216365000","25.014814000","1","540","2.74000","59.00000"
"高鐵北路","一段","CX","121.216515000","25.014696000","1","560","2.35000","60.00000"
"高鐵北路","一段","CX","121.216666000","25.014578000","1","580","4.18000","59.00000"
"高鐵北路","一段","CX","121.216816000","25.014461000","1","600","4.13000","59.00000"
"高鐵北路","一段","CX","121.216966000","25.014343000","1","620","2.80000","60.00000"
"高鐵北路","一段","CX","121.217116000","25.014225000","1","640","5.26000","58.00000"
"高鐵北路","一段","CX","121.212584000","25.011889000","3","0","2.35000","59.00000"
"高鐵北路","一段","CX","121.212711000","25.012027000","3","20","3.34000","59.00000"
"高鐵北路","一段","CX","121.212843000","25.012162000","3","40","2.20000","59.00000"
"高鐵北路","一段","CX","121.212976000","25.012295000","3","60","3.56000","60.00000"
"高鐵北路","一段","CX","121.213110000","25.012429000","3","80","3.13000","59.00000"
"高鐵北路","一段","CX","121.213244000","25.012562000","3","100","3.42000","60.00000"
"高鐵北路","一段","CX","121.213378000","25.012695000","3","120","3.49000","60.00000"
"高鐵北路","一段","CX","121.213512000","25.012828000","3","140","3.44000","59.00000"
"高鐵北路","一段","CX","121.213646000","25.012961000","3","160","3.42000","59.00000"
